author_id,source,title,authors,publisher,year,cited,quartile,link
5998989,googlescholar,PENINGKATAN AKSESIBILITAS KOTA MAJA MELALUI TOD DAN PENGEMBANGAN JARINGAN JALAN: SUATU PEMIKIRAN KRITIS,"R Syafriharti, MD Aulia","PROSIDING SEMINAR NASIONAL LPPM UMP, 389-396, 2022",2022,1 cited,,https://scholar.google.com/scholar?q=+intitle:'PENINGKATAN AKSESIBILITAS KOTA MAJA MELALUI TOD DAN PENGEMBANGAN JARINGAN JALAN: SUATU PEMIKIRAN KRITIS'
5998989,googlescholar,"Pengetahuan, Sikap, Dan Tindakan Tentang Penggunaan Trans Metro Bandung Pada Adaptasi Kebiasaan Baru",AA Nurita,"Universitas Komputer Indonesia, 2022",2022,0 cited,,"https://scholar.google.com/scholar?q=+intitle:'Pengetahuan, Sikap, Dan Tindakan Tentang Penggunaan Trans Metro Bandung Pada Adaptasi Kebiasaan Baru'"
5998989,googlescholar,"Population density and spread of COVID-19 in Bandung City, Indonesia",R Syafriharti,"Jurnal Planologi 19 (2), 151-161, 2022",2022,0 cited,,"https://scholar.google.com/scholar?q=+intitle:'Population density and spread of COVID-19 in Bandung City, Indonesia'"
5998989,googlescholar,"Perceived neighborhood walkability and walking for particular purposes among motorcyclists in Bandung City, Indonesia","R Syafriharti, B Kombaitan, I Syabri, P Dirgahayani","Journal of Engineering Science and Technology 16 (6), 4573-4581, 2021",2021,8 cited,,"https://scholar.google.com/scholar?q=+intitle:'Perceived neighborhood walkability and walking for particular purposes among motorcyclists in Bandung City, Indonesia'"
5998989,googlescholar,The Factor of using Motorcycle for Work,"TVL Gaol, R Syafriharti","International Journal of Regional Planning 1, 7-14, 2021",2021,0 cited,,https://scholar.google.com/scholar?q=+intitle:'The Factor of using Motorcycle for Work'
5998989,googlescholar,Karakteristik Pergerakan Berdasarkan Kepadatan Penduduk Untuk Tujuan Bekerja Di Kota Bandung,"RG Terang, R Syafriharti","Jurnal Wilayah dan Kota 7 (1), 1-9, 2020",2020,1 cited,,https://scholar.google.com/scholar?q=+intitle:'Karakteristik Pergerakan Berdasarkan Kepadatan Penduduk Untuk Tujuan Bekerja Di Kota Bandung'
5998989,googlescholar,"Characteristics of Population, Employment, and Paratransit Service as Factors That Influence Paratransit Ridership: The Case in Bandung City","R Syafriharti, B Kombaitan, IP Kusumantoro, I Syabri","IOP Conference Series: Materials Science and Engineering 407 (1), 012145, 2018",2018,6 cited,,"https://scholar.google.com/scholar?q=+intitle:'Characteristics of Population, Employment, and Paratransit Service as Factors That Influence Paratransit Ridership: The Case in Bandung City'"
5998989,googlescholar,Relationship between train users’ perceptions of walkability with access and egress mode choice,"R Syafriharti, B Kombaitan, IP Kusumantoro, I Syabri","MATEC Web of Conferences 147, 02004, 2018",2018,10 cited,,https://scholar.google.com/scholar?q=+intitle:'Relationship between train users’ perceptions of walkability with access and egress mode choice'
5998989,googlescholar,Train users’ perceptions of walking distance to train station and attributes of paratransit service: understanding their association with decision using paratransit or not …,"R Syafriharti, B Kombaitan, IP Kusumantoro, I Syabri","IOP Conference Series: Earth and Environmental Science 158 (1), 012016, 2018",2018,8 cited,,https://scholar.google.com/scholar?q=+intitle:'Train users’ perceptions of walking distance to train station and attributes of paratransit service: understanding their association with decision using paratransit or not …'
6098702,scopus,E-commerce in Farmers Communities,,Iop Conference Series Materials Science and Engineering,2020,0 cited,Q4 as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85091377823&origin=resultslist
6098702,garuda,Survey Dampak Pelaksanaan MBKM di Prodi Ilmu Pemerintahan FISIP Unikom Tahun 2021,,Ganaya : Jurnal Ilmu Sosial dan Humaniora Vol 5 No 2 (2022)171-184,2022,DOI: 10.37329/ganaya.v5i2.1548,Accred : Sinta 3,https://garuda.kemdiktisaintek.go.id/documents/detail/2735573
6098702,garuda,E-commerce dalam usaha kecil dan menengah,,"Journal of Information System, Applied, Management, Accounting and Research Vol 5 No 3 (2021): JISAMAR: Volume 5, Nomor 3, August 2021584-589",2021,DOI: 10.52362/jisamar.v5i3.469,Accred : Sinta 5,https://garuda.kemdiktisaintek.go.id/documents/detail/2258435
6098702,garuda,Implementasi Kebijakan Pembuatan Izin Mendirikan Bandungan (IMB) pada Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu (DPMPTSP) Kota Bandung,,Asia-Pacific Journal of Public Policy Vol 7 No 2 (2021): Vol 7 No 2 (2021)1-9,2021,DOI: 10.52137/apjpp.v7i2.64,Accred : Sinta 5,https://garuda.kemdiktisaintek.go.id/documents/detail/2516532
6098702,garuda,Digital Economy in Industrial 4.0,,"International Journal of Education, Information Technology, and Others Vol 4 No 4 (2021): International Journal of Education, information technology and others723-728",2021,DOI: 10.5281/zenodo.5775941,Accred : Sinta 6,https://garuda.kemdiktisaintek.go.id/documents/detail/2499709
6098702,garuda,IT Industry and Business Oppurtunities,,"International Journal of Education, Information Technology, and Others Vol 4 No 4 (2021): International Journal of Education, information technology and others702-707",2021,DOI: 10.5281/zenodo.5775921,Accred : Sinta 6,https://garuda.kemdiktisaintek.go.id/documents/detail/2499711
6098702,googlescholar,"Effectiveness of Kang Pisman Program (Reduce,  Separate and Utilise) in Waste Management in Bandung  City","T Fidowaty, C Nurnovianti","International Journal of Computer in   Law & Political Science 5 (1), 34-40, 2025",2025,1 cited,,"https://scholar.google.com/scholar?q=+intitle:'Effectiveness of Kang Pisman Program (Reduce,  Separate and Utilise) in Waste Management in Bandung  City'"
6098702,googlescholar,SOSIALISASI PEMILIHAN UMUM (PEMILU KEPADA PEMILIH  PEMULA DI KELUARAHAN MARGASARI KECAMATAN BUAH BATU  KOTA BANDUNG,tatik fidowaty,"BERNAS: Jurnal Pengabdian Kepada Masyarakat 5 (4), 2635-2640, 2024",2024,1 cited,,https://scholar.google.com/scholar?q=+intitle:'SOSIALISASI PEMILIHAN UMUM (PEMILU KEPADA PEMILIH  PEMULA DI KELUARAHAN MARGASARI KECAMATAN BUAH BATU  KOTA BANDUNG'
6098702,googlescholar,EDUKASI DAN MITIGASI PENANGGULANGAN KEJAHATAN TERHADAP KEMANUSIAAN DI DESA CILAME,"SMT Situmeang, MD Pane, T Fidowaty","Jurnal Dinamika Pengabdian 9 (2), 283-290, 2024",2024,0 cited,,https://scholar.google.com/scholar?q=+intitle:'EDUKASI DAN MITIGASI PENANGGULANGAN KEJAHATAN TERHADAP KEMANUSIAAN DI DESA CILAME'
6098702,googlescholar,Aspek Hukum Pelayanan Publik Berbasis Online Melalui Simadu  (Sistem Informasi Manajemen Desa Terpadu),tatik fidowaty,"Abdimas Indonesian Journal 4 (1), 53-60, 2024",2024,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Aspek Hukum Pelayanan Publik Berbasis Online Melalui Simadu  (Sistem Informasi Manajemen Desa Terpadu)'
6098702,googlescholar,"Implementation  of  The  Budget  Functions  of  The  Regional People's  Representative  Council,  Solok  City,  West  Sumatra Province","ZRM T Fidowaty, G D Pratama","ICOBEST 6, 1200-1209, 2023",2023,2 cited,,"https://scholar.google.com/scholar?q=+intitle:'Implementation  of  The  Budget  Functions  of  The  Regional People's  Representative  Council,  Solok  City,  West  Sumatra Province'"
6098702,googlescholar,Quality of Services for Making Family Card (KK) in Department of Population and Civil Registration Iin Garut Regency through the Pandu-Online Application,"T Fidowaty, H Ramdani, MRN Kandias","Proceeding of International Conference on Business, Economics, Social …, 2023",2023,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Quality of Services for Making Family Card (KK) in Department of Population and Civil Registration Iin Garut Regency through the Pandu-Online Application'
6098702,googlescholar,Survey dampak pelaksanaan MBKM di prodi ilmu pemerintahan FISIP Unikom tahun 2021,"N Karniawati, P Sukaesih Kurniati, T Fidowaty","Ganaya: Jurnal Ilmu Sosial Dan Humaniora, 2022",2022,11 cited,,https://scholar.google.com/scholar?q=+intitle:'Survey dampak pelaksanaan MBKM di prodi ilmu pemerintahan FISIP Unikom tahun 2021'
6098702,googlescholar,Waste management based on smart city management by using Internet of Things (IoT) and Artificial Intelligence (AI) technology,"T Fidowaty, L Wulantika, A Mulyana","ABDIMAS: Jurnal Pengabdian Masyarakat 5 (1), 1756-1762, 2022",2022,9 cited,,https://scholar.google.com/scholar?q=+intitle:'Waste management based on smart city management by using Internet of Things (IoT) and Artificial Intelligence (AI) technology'
6098702,googlescholar,Implementasi Kebijakan Pembuatan Izin Mendirikan Bandungan (IMB) pada Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu (DPMPTSP) Kota Bandung,tatik fidowaty,"Asia-Pacific Journal of Public Policy 7 (2), 1-9, 2021",2021,1 cited,,https://scholar.google.com/scholar?q=+intitle:'Implementasi Kebijakan Pembuatan Izin Mendirikan Bandungan (IMB) pada Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu (DPMPTSP) Kota Bandung'
6098702,googlescholar,Majene Earthquake: Humanitarian AID Integration System,"MA T Fidowaty , D Amtinannsiafitri , R Rizki , S P Lugina","International Journal of Education, Information Technology  and Others …, 2021",2021,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Majene Earthquake: Humanitarian AID Integration System'
258675,scopus,Driving Success of Youth Creative Business Based on Online Market Using Social Media,,IOP Conference Series: Materials Science and Engineering,2019,0 cited,Q3 as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85075866004&origin=resultslist
258675,scopus,Collaboration of Web Design and E-commerce as a Local Product Marketing Weapon,,IOP Conference Series: Materials Science and Engineering,2019,0 cited,Q3 as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85075855020&origin=resultslist
258675,scopus,"Analysis of natural potency and role of micro, small and medium business and local people of Sayang Heulang Beach in the context of development of tourism region on Southern Garut Coast",,Journal of Engineering and Applied Sciences,2017,0 cited,Q4 as Journal,https://www.scopus.com/record/display.uri?eid=2-s2.0-85014857046&origin=resultslist
258675,garuda,"Membuat Kemasan pada Usaha Beras Jagung di Desa Pabuaran, Kec. Bantar Bolang, Kab. Pemalang",,Jurnal Kabar Masyarakat Vol. 3 No. 2 (2025): JURNAL KABAR MASYARAKAT80-84,2025,DOI: 10.54066/jkb.v3i2.3059,Accred : Unknown,https://garuda.kemdiktisaintek.go.id/documents/detail/4871072
258675,garuda,PERLINDUNGAN BAGI DEBITOR PERSEROAN PAILIT DAN INSOLVEN YANG MENGALAMI CASH FLOW INSOLVENCY DARI ANCAMAN PEMBUBARAN PERSEROAN,,"Brawijaya Law Student Journal Sarjana Ilmu Hukum, April 2023",2023,DOI: -,Accred : Unknown,https://garuda.kemdiktisaintek.go.id/documents/detail/3550824
258675,garuda,Buku Fotografi Tari Piring Maestro Syofyani,,DIVAGATRA - Jurnal Penelitian Mahasiswa Desain Vol 2 No 1 (2022): DIVAGATRA #0314-29,2022,DOI: 10.34010/divagatra.v2i1.6695,Accred : Sinta 5,https://garuda.kemdiktisaintek.go.id/documents/detail/2877305
258675,garuda,Tinjauan Video Animasi Berjudul Ã¢â¬ÅLagu Anak Islami - 25 NabiÃ¢â¬Â Karya Muffin Graphics Menggunakan Analisis Semiotika Saussure,,DIVAGATRA - Jurnal Penelitian Mahasiswa Desain Vol 1 No 1 (2021): DIVAGATRA #01117-126,2021,DOI: 10.34010/divagatra.v1i1.4879,Accred : Sinta 5,https://garuda.kemdiktisaintek.go.id/documents/detail/2456140
258675,garuda,Desain Ilustrasi Booklet Profesi Jamu Gendong Di Era Milenial,,DIVAGATRA - Jurnal Penelitian Mahasiswa Desain Vol 1 No 2 (2021): DIVAGATRA #02226-239,2021,DOI: 10.34010/divagatra.v1i2.5710,Accred : Sinta 5,https://garuda.kemdiktisaintek.go.id/documents/detail/2456159
258675,garuda,Studi Analisis Isi: Representasi Kritik Politik dan Ideologi Komunis pada Lukisan Karya Hendra Gunawan,,Majalah Ilmiah UNIKOM Vol 19 No 2 (2021): Majalah Ilmiah Unikom105-112,2021,DOI: 10.34010/miu.v19i2.6390,Accred : Sinta 5,https://garuda.kemdiktisaintek.go.id/documents/detail/2484740
258675,garuda,PERAN FOOD AND AGRICULTURE ORGANISATION (FAO) DALAM MENANGGULANGI MASALAH KELAPARAN DI INDIA PADA TAHUN 2011-2014,,Jurnal Online Mahasiswa (JOM) Bidang Ilmu Sosial dan Ilmu Politik Vol. 6: Edisi I Januari - Juni 20191-15,2019,DOI: -,Accred : Unknown,https://garuda.kemdiktisaintek.go.id/documents/detail/1004921
258675,garuda,Gaya Berkendara dalam Iklan: Antara Representasi Ketangguhan dan Kecerobohan,,"MediaTor (Jurnal Komunikasi) Vol 11, No 1 (2018): (Accredited Sinta 3)44-55",2018,DOI: 10.29313/mediator.v11i1.3154,Accred : Sinta 3,https://garuda.kemdiktisaintek.go.id/documents/detail/1384553
258675,garuda,DEKONSTRUKSI DALAM VIRTUAL REALITY: Ã¢â¬ËKEFFIYEHÃ¢â¬â¢ PADA WACANA WAR ON TERROR DAN VISUALISASI TOKOH UTAMA GAME FIRST PERSON SHOOTERS BERTEMA WAR ON TERROR,,Majalah Ilmiah UNIKOM Vol 16 No 2 (2018): Majalah Ilmiah Unikom189-195,2018,DOI: 10.34010/miu.v16i2.1362,Accred : Unknown,https://garuda.kemdiktisaintek.go.id/documents/detail/935137
258675,garuda,ANCANG BANGUN ALAT SORTING KERIPIK PISANG OTOMATIS BERBASIS PLC (Programmable Logic Control),,SinarFe7 Vol. 1 No. 1 (2018): Sinarfe7-1B 201875-80,2018,DOI: -,Accred : Unknown,https://garuda.kemdiktisaintek.go.id/documents/detail/4239254
258675,googlescholar,Evaluasi Tingkat Pelayanan Jalan Studi Kasus: Jalan Gatot Subroto Jakarta,"I Kurniawan, N Najid","JMTS: Jurnal Mitra Teknik Sipil, 481-488, 2022",2022,1 cited,,https://scholar.google.com/scholar?q=+intitle:'Evaluasi Tingkat Pelayanan Jalan Studi Kasus: Jalan Gatot Subroto Jakarta'
258675,googlescholar,Buku Fotografi Tari Piring Maestro Syofyani,"M Jasmin, I Kurniawan","DIVAGATRA-Jurnal Penelitian Mahasiswa Desain 2 (1), 14-29, 2022",2022,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Buku Fotografi Tari Piring Maestro Syofyani'
258675,googlescholar,Tinjauan Video Animasi Berjudul â€ œLagu Anak Islami-25 Nabiâ€ Karya Muffin Graphics Menggunakan Analisis Semiotika Saussure,"EGU Haq, I Kurniawan","DIVAGATRA-Jurnal Penelitian Mahasiswa Desain 1 (1), 117-126",2021,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Tinjauan Video Animasi Berjudul â€ œLagu Anak Islami-25 Nabiâ€ Karya Muffin Graphics Menggunakan Analisis Semiotika Saussure'
258675,googlescholar,Desain Ilustrasi Booklet Profesi Jamu Gendong Di Era Milenial,"D Diki, I Kurniawan","DIVAGATRA-Jurnal Penelitian Mahasiswa Desain 1 (2), 226-239, 2021",2021,1 cited,,https://scholar.google.com/scholar?q=+intitle:'Desain Ilustrasi Booklet Profesi Jamu Gendong Di Era Milenial'
258675,googlescholar,Studi Analisis Isi: Representasi Kritik Politik dan Ideologi Komunis pada Lukisan Karya Hendra Gunawan,"I Kurniawan, ML Aris","Majalah Ilmiah UNIKOM 19 (2), 105-112, 2021",2021,1 cited,,https://scholar.google.com/scholar?q=+intitle:'Studi Analisis Isi: Representasi Kritik Politik dan Ideologi Komunis pada Lukisan Karya Hendra Gunawan'
258675,googlescholar,"ANALISA TINGKAT PELAYANAN JASA TRAVEL UMROH PT. ARMINAREKA PERDANA TERHADAP KEPUASAN JAMAAH (Studi: Di Jl. Lingkar, Kelurahan Bagan Barat, Kecamatan Bangko, Kabupaten Rokan …",I Kurniawan,"Al-Amwal 10 (2), 147-169",2021,0 cited,,"https://scholar.google.com/scholar?q=+intitle:'ANALISA TINGKAT PELAYANAN JASA TRAVEL UMROH PT. ARMINAREKA PERDANA TERHADAP KEPUASAN JAMAAH (Studi: Di Jl. Lingkar, Kelurahan Bagan Barat, Kecamatan Bangko, Kabupaten Rokan …'"
258675,googlescholar,"Analisa Tingkat Pelayanan Jasa Travel Umroh PT. Arminareka Perdana Terhadap Kepuasan Jamaah (Studi: Di Jl. Lingkar, Kelurahan Bagan Barat, Kecamatan Bangko, Kabupaten Rokan …",I Kurniawan,"Al-Amwal 10 (2), 147-169, 2021",2021,4 cited,,"https://scholar.google.com/scholar?q=+intitle:'Analisa Tingkat Pelayanan Jasa Travel Umroh PT. Arminareka Perdana Terhadap Kepuasan Jamaah (Studi: Di Jl. Lingkar, Kelurahan Bagan Barat, Kecamatan Bangko, Kabupaten Rokan …'"
258675,googlescholar,"ARTIKEL B44B: The Effect of Servant Leadership, Organizational Trust, Leader Trust on Organizational Commitment of Member BASARNAS in Nusa Tenggara Barat Province","I Kurniawan, I Putra, S Tatminingsih","The International Journal of Business Management and Technology 4 (4), 155-161, 2020",2020,2 cited,,"https://scholar.google.com/scholar?q=+intitle:'ARTIKEL B44B: The Effect of Servant Leadership, Organizational Trust, Leader Trust on Organizational Commitment of Member BASARNAS in Nusa Tenggara Barat Province'"
258675,googlescholar,Accountability of Narcotics and Money Laundering Offenders,I Kurniawan,"Corruptio 1 (1), 15-26",2020,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Accountability of Narcotics and Money Laundering Offenders'
258675,googlescholar,Pertanggungjawaban Pelaku Tindak Pidana Narkotika dan Tindak Pidana Pencucian Uang,I Kurniawan,"Corruptio 1 (1), 15-26, 2020",2020,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Pertanggungjawaban Pelaku Tindak Pidana Narkotika dan Tindak Pidana Pencucian Uang'
258619,scopus,Kampong KB Public Open Space Design Based on a Participatory,,IOP Conference Series: Materials Science and Engineering,2020,0 cited,Q4 as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85091364872&origin=resultslist
258619,scopus,The Relationships between the Characteristics of Pedestrian and the Increase of Facilitation of Sidewalk,,Iop Conference Series Materials Science and Engineering,2019,3 cited,Q3 as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85075873512&origin=resultslist
258619,scopus,Public space strategic planning based on Z generation preferences,,IOP Conference Series: Materials Science and Engineering,2018,8 cited,Q3 as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85054842815&origin=resultslist
258619,garuda,"PENERAPAN BIOPORI DALAM MENGURANGI BEBAN DRAINASE Studi Kasus: Green Valley Residence, Cibeunying Kidul, Kota Bandung",,"ABDIMAS UNWAHAS Vol 8, No 2 (2023)",2023,DOI: 10.31942/abd.v8i2.10023,Accred : Sinta 5,https://garuda.kemdiktisaintek.go.id/documents/detail/4196618
258619,garuda,TERITORI RUANG BERMAIN ANAK PADA FASILITAS PRASEKOLAH DI KOTA BANDUNG,,"Vitruvian : Jurnal Arsitektur, Bangunan dan Lingkungan Vol 12, No 1 (2022)1-12",2022,DOI: 10.22441/vitruvian.2022.v12i1.001,Accred : Sinta 4,https://garuda.kemdiktisaintek.go.id/documents/detail/3171714
258619,garuda,Identifikasi Pilihan Tempat Bermain Anak pada Lingkungan Permukiman Terencana dan Tidak Terencana,,Jurnal Lingkungan Binaan Indonesia Vol. 11 No. 4 (2022): JLBI198-207,2022,DOI: 10.32315/jlbi.v11i4.61,Accred : Sinta 3,https://garuda.kemdiktisaintek.go.id/documents/detail/3187242
258619,garuda,Pengaruh Konsep Lokalitas Terhadap Nilai Berbelanja Konsumen di Kota Bandung,,Waca Cipta Ruang Vol 6 No 1 (2020): Vol 6 no.1 (2020) : Waca Cipta Ruang25-33,2020,DOI: 10.34010/wcr.v6i1.4195,Accred : Sinta 5,https://garuda.kemdiktisaintek.go.id/documents/detail/2089016
